 2.378333e-04  6.405949e+01  2.962567e-06  6.405948e+01  5.813563e+01  5.923853e+00  2.961926e+01  0.000000e+00 
 2.398333e-04  6.169356e+01  2.965923e-06  6.169356e+01  5.576295e+01  5.930612e+00  2.965306e+01  0.000000e+00 
 2.418333e-04  5.932443e+01  2.969135e-06  5.932443e+01  5.338734e+01  5.937083e+00  2.968542e+01  0.000000e+00 
 2.438333e-04  5.695223e+01  2.972203e-06  5.695222e+01  5.100896e+01  5.943266e+00  2.971633e+01  0.000000e+00 
 2.458333e-04  5.457710e+01  2.975126e-06  5.457710e+01  4.862794e+01  5.949161e+00  2.974580e+01  0.000000e+00 
 2.478333e-04  5.219919e+01  2.977905e-06  5.219919e+01  4.624443e+01  5.954766e+00  2.977383e+01  0.000000e+00 
 2.498333e-04  4.981866e+01  2.980539e-06  4.981865e+01  4.385857e+01  5.960082e+00  2.980041e+01  0.000000e+00 
 2.518333e-04  4.743563e+01  2.983029e-06  4.743562e+01  4.147051e+01  5.965109e+00  2.982554e+01  0.000000e+00 
 2.538333e-04  4.505025e+01  2.985373e-06  4.505025e+01  3.908040e+01  5.969846e+00  2.984923e+01  0.000000e+00 
 2.558333e-04  4.266268e+01  2.987573e-06  4.266268e+01  3.668838e+01  5.974293e+00  2.987146e+01  0.000000e+00 
 2.578333e-04  4.027305e+01  2.989628e-06  4.027305e+01  3.429460e+01  5.978450e+00  2.989225e+01  0.000000e+00 
 2.598333e-04  3.788152e+01  2.991537e-06  3.788151e+01  3.189920e+01  5.982316e+00  2.991158e+01  0.000000e+00 
 2.618333e-04  3.548821e+01  2.993301e-06  3.548821e+01  2.950232e+01  5.985892e+00  2.992946e+01  0.000000e+00 
 2.638333e-04  3.309329e+01  2.994920e-06  3.309329e+01  2.710411e+01  5.989178e+00  2.994589e+01  0.000000e+00 
 2.658333e-04  3.069690e+01  2.996393e-06  3.069690e+01  2.470473e+01  5.992172e+00  2.996086e+01  0.000000e+00 
 2.678333e-04  2.829918e+01  2.997721e-06  2.829918e+01  2.230430e+01  5.994876e+00  2.997438e+01  0.000000e+00 
 2.698333e-04  2.590028e+01  2.998903e-06  2.590027e+01  1.990299e+01  5.997288e+00  2.998644e+01  0.000000e+00 
 2.718333e-04  2.350034e+01  2.999940e-06  2.350033e+01  1.750092e+01  5.999410e+00  2.999705e+01  0.000000e+00 
 2.738333e-04  2.109951e+01  3.000831e-06  2.109950e+01  1.509826e+01  6.001240e+00  3.000620e+01  0.000000e+00 
 2.758333e-04  1.869793e+01  3.001576e-06  1.869793e+01  1.269515e+01  6.002779e+00  3.001389e+01  0.000000e+00 
 2.778333e-04  1.629575e+01  3.002176e-06  1.629575e+01  1.029173e+01  6.004026e+00  3.002013e+01  0.000000e+00 
 2.798333e-04  1.389312e+01  3.002630e-06  1.389312e+01  7.888139e+00  6.004982e+00  3.002491e+01  0.000000e+00 
 2.818333e-04  1.149019e+01  3.002938e-06  1.149018e+01  5.484536e+00  6.005647e+00  3.002823e+01  0.000000e+00 
